Date,Open,High,Low,Close,Volume
"Sep 17, 2021",39.9,40.22,39.29,39.75,"32,165,000"
"Sep 16, 2021",38.3,39.67,38.09,39.52,"25,374,000"
"Sep 15, 2021",39,39,38.08,38.48,"30,368,800"
"Sep 14, 2021",39.9,40.1,38.55,39.01,"36,717,300"
"Sep 13, 2021",40.26,41.19,39.26,40.07,"28,868,800"
"Sep 10, 2021",40.62,40.83,39.87,39.89,"14,230,600"
"Sep 9, 2021",40.1,40.95,39.84,40.35,"14,260,300"
"Sep 8, 2021",40.85,41.34,39.83,40.07,"16,219,900"
"Sep 7, 2021",40.49,41.08,40.31,40.95,"15,708,600"
"Sep 3, 2021",41.22,41.58,40.23,40.32,"15,444,900"
"Sep 2, 2021",40.75,41.86,40.54,41.4,"20,645,400"
"Sep 1, 2021",39.98,41.67,39.87,40.62,"27,788,600"
"Aug 31, 2021",39.81,40.28,39.13,39.14,"26,396,000"
"Aug 30, 2021",40.58,40.74,39.11,39.59,"29,516,300"
"Aug 27, 2021",40.53,41.31,40.5,40.69,"13,612,500"
"Aug 26, 2021",41.49,41.94,40.54,40.62,"17,473,400"
"Aug 25, 2021",40.44,42.11,40.04,41.55,"26,498,400"
"Aug 24, 2021",41.1,41.21,39.97,40.17,"44,872,800"
"Aug 23, 2021",39,41.08,38.84,41,"33,901,300"
"Aug 20, 2021",39.69,40.08,39.24,39.95,"18,080,700"
"Aug 19, 2021",40.28,40.6,39.51,39.86,"22,471,400"
"Aug 18, 2021",40.97,41.53,40.8,40.88,"13,682,300"
"Aug 17, 2021",41,41.48,40.58,41,"20,364,400"
"Aug 16, 2021",41.76,41.79,40.86,41.5,"19,223,500"
"Aug 13, 2021",42.8,43.03,42.2,42.22,"8,598,800"
"Aug 12, 2021",42.86,42.97,42.18,42.73,"16,549,100"
"Aug 11, 2021",43.41,43.5,42,43.08,"21,766,100"
"Aug 10, 2021",43.7,44.24,43.25,43.5,"26,675,200"
"Aug 9, 2021",44.19,44.27,43.21,43.25,"19,238,400"
"Aug 6, 2021",43.74,44.94,43.65,44.28,"25,514,900"
"Aug 5, 2021",40.5,44.65,40.15,43.07,"60,871,500"
"Aug 4, 2021",42.7,42.82,41.37,41.81,"42,969,100"
"Aug 3, 2021",43.56,43.68,41.62,42.79,"37,622,200"
"Aug 2, 2021",44.1,44.29,43.44,43.49,"26,579,900"
"Jul 30, 2021",44.38,44.73,43.34,43.46,"22,194,900"
"Jul 29, 2021",44.12,45.21,44,44.69,"51,033,700"
"Jul 28, 2021",45.88,46.96,45.81,46.14,"19,510,300"
"Jul 27, 2021",46.54,46.66,44.76,45.82,"16,874,200"
"Jul 26, 2021",47.04,47.6,46.37,46.81,"12,498,000"
"Jul 23, 2021",47.61,47.69,46.78,47.46,"9,540,700"
"Jul 22, 2021",47.7,48.17,47.24,47.57,"11,560,800"
"Jul 21, 2021",46.53,47.94,46.35,47.52,"14,953,700"
"Jul 20, 2021",45.46,46.66,45.07,46.32,"13,851,400"
"Jul 19, 2021",45,45.75,44.44,45.56,"20,890,600"
"Jul 16, 2021",46.4,47.09,46.01,46.19,"18,224,500"
"Jul 15, 2021",46.86,47.46,46.15,46.42,"17,225,300"
"Jul 14, 2021",48.28,48.59,47.11,47.15,"15,837,000"
"Jul 13, 2021",48.49,48.59,47.75,48.08,"11,283,600"
"Jul 12, 2021",48.87,49.29,48.09,48.41,"14,142,300"
"Jul 9, 2021",47.84,49.25,47.71,49.07,"15,401,000"
"Jul 8, 2021",47.16,48.21,46.57,47.55,"24,930,200"
"Jul 7, 2021",50.8,51.03,48.54,48.68,"24,559,500"
"Jul 6, 2021",50.6,52.03,50.4,50.8,"21,357,800"
"Jul 2, 2021",50.57,51.83,50.39,51.71,"13,690,400"
"Jul 1, 2021",50.88,51.6,50.02,50.59,"17,727,600"
"Jun 30, 2021",51.02,51.13,49.71,50.12,"18,069,400"
"Jun 29, 2021",51,51.3,50.24,50.76,"14,104,200"
"Jun 28, 2021",51.75,52.36,50.37,51.11,"22,518,000"
"Jun 25, 2021",51.18,51.83,50.53,51.73,"25,727,800"
"Jun 24, 2021",51.3,51.55,50.22,50.82,"12,403,300"
"Jun 23, 2021",49.06,50.77,49.01,50.51,"19,843,300"
"Jun 22, 2021",48.3,49.34,47.75,49.05,"19,472,500"
"Jun 21, 2021",49.72,49.86,47.9,48.12,"30,752,200"
"Jun 18, 2021",49.31,50.39,48.78,49.7,"20,633,500"
"Jun 17, 2021",48.96,49.83,48.31,49.7,"18,911,400"
"Jun 16, 2021",49.35,49.66,48.29,48.89,"18,975,800"
"Jun 15, 2021",49.55,49.96,49.09,49.3,"20,358,600"
"Jun 14, 2021",50.06,51.49,49.56,50.77,"15,437,300"
"Jun 11, 2021",50.03,50.36,49.53,50.01,"12,127,100"
"Jun 10, 2021",49.69,49.9,48.42,49.55,"14,926,500"
"Jun 9, 2021",50,50.17,49.11,49.14,"12,615,200"
"Jun 8, 2021",50.7,51.4,48.66,49.88,"19,672,700"
"Jun 7, 2021",50.49,51.22,49.75,50.76,"16,466,200"
"Jun 4, 2021",49.56,50.22,49.07,50.18,"10,409,800"
"Jun 3, 2021",50.43,50.5,48.53,48.7,"14,712,900"
"Jun 2, 2021",51.19,51.41,50.55,50.79,"13,484,200"
"Jun 1, 2021",51.62,51.66,49.84,50.98,"16,583,800"
"May 28, 2021",50.67,51.74,50.47,50.83,"14,226,800"
"May 27, 2021",51.44,51.69,48.72,50.71,"51,346,000"
"May 26, 2021",50.32,51.36,49.76,51.12,"16,393,700"
"May 25, 2021",50.74,51.59,50.44,50.46,"16,930,900"
"May 24, 2021",49.33,50.4,48.85,50.03,"16,768,400"
"May 21, 2021",49.57,49.95,48.76,48.82,"20,013,200"
"May 20, 2021",49.57,49.95,48.76,49.33,"18,822,300"
"May 19, 2021",47.53,49.83,47.37,49.47,"16,517,500"
"May 18, 2021",49.67,50.29,48.53,49.17,"28,244,400"
"May 17, 2021",47.24,47.94,46.51,47.51,"17,475,300"
"May 14, 2021",45.03,47.71,44.85,47.42,"25,323,300"
"May 13, 2021",44.99,46.1,43.56,44.48,"36,205,100"
"May 12, 2021",45.9,46.1,43.17,43.81,"32,117,400"
"May 11, 2021",44.5,46.79,44.18,46.21,"29,106,900"
"May 10, 2021",47.71,47.85,45.6,45.79,"28,309,800"
"May 7, 2021",47.22,48.6,46.53,47.03,"27,933,900"
"May 6, 2021",48.39,49.81,45.72,46.65,"79,242,400"
"May 5, 2021",53.87,54.07,50.63,51.18,"43,970,500"
"May 4, 2021",54.52,54.72,52.01,52.99,"19,336,600"
"May 3, 2021",55.12,56.13,54.84,54.85,"13,903,300"
"Apr 30, 2021",54.3,55.65,54.11,54.77,"16,736,600"
"Apr 29, 2021",59,59.22,53.11,54.93,"43,408,000"
"Apr 28, 2021",56.88,58.48,56.66,58.44,"9,269,700"
"Apr 27, 2021",58.32,58.4,57.05,57.16,"12,926,800"
"Apr 26, 2021",58.05,58.36,57.33,57.61,"8,361,600"
"Apr 23, 2021",56.56,57.95,56.39,57.93,"8,758,800"
"Apr 22, 2021",55.85,57.22,55.19,56.28,"16,936,200"
"Apr 21, 2021",55,56.2,54.61,55.77,"11,523,900"
"Apr 20, 2021",58,58.12,55.24,55.48,"19,081,100"
"Apr 19, 2021",60,60.22,57.52,57.85,"16,956,900"
"Apr 16, 2021",60.74,60.85,59.54,60.35,"11,856,100"
"Apr 15, 2021",59.88,61.09,59.55,60.74,"17,500,200"
"Apr 14, 2021",60.11,61.5,59.18,59.23,"18,959,800"
"Apr 13, 2021",59.65,61.01,58.53,60.64,"21,006,100"
"Apr 12, 2021",59.05,60.77,58.75,59.44,"36,041,300"
"Apr 9, 2021",57.32,57.88,56.4,57.68,"10,228,500"
"Apr 8, 2021",56.65,57.94,56.54,57.83,"9,498,500"
"Apr 7, 2021",58.02,58.13,55.95,56.89,"12,921,900"
"Apr 6, 2021",57.34,58.99,57.16,58.05,"13,579,200"
"Apr 5, 2021",58.1,58.42,56.64,57.4,"13,490,200"
"Apr 1, 2021",55.61,57.63,54.81,57.6,"18,703,400"
"Mar 31, 2021",53.96,55.18,53.58,54.51,"14,760,500"
"Mar 30, 2021",52.99,54.12,52.64,53.46,"9,497,200"
"Mar 29, 2021",54.8,54.8,52.85,53.35,"9,724,800"
"Mar 26, 2021",54.41,55.25,53.52,54.71,"13,528,200"
"Mar 25, 2021",52,54.28,51.8,53.89,"13,210,700"
"Mar 24, 2021",54.46,54.96,52.54,52.57,"13,700,800"
"Mar 23, 2021",55.63,55.63,53.11,53.49,"14,513,500"
"Mar 22, 2021",57.25,57.61,55.47,55.69,"14,149,400"
"Mar 19, 2021",55.48,57.18,54.34,57.08,"17,396,300"
"Mar 18, 2021",56.63,57.48,55.21,55.69,"15,737,000"
"Mar 17, 2021",57.07,57.57,55.54,56.36,"25,509,900"
"Mar 16, 2021",59.99,61.02,58.38,58.85,"12,885,700"
"Mar 15, 2021",60.35,60.53,59.12,60.19,"14,985,000"
"Mar 12, 2021",58.97,60.59,57.62,60.35,"14,839,300"
